frame,time,cx,cy,w,h,area,mean_r,mean_g,mean_b
147,38.8715,209.5,208.5,4,2,6,110.0,144.5,171.0
147,38.8715,3.25,210.38,4,3,8,66.9,140.9,123.2
147,38.8715,10.5,212.12,7,6,24,48.2,131.2,81.8
147,38.8715,19.61,212.87,6,6,23,56.3,133.8,77.5
147,38.8715,34.78,212.9,19,6,68,40.5,135.0,70.2
147,38.8715,121.67,211.17,2,4,6,71.2,129.8,156.2
147,38.8715,1.18,213.55,4,4,11,57.5,139.8,79.7
147,38.8715,62.2,213.4,5,3,10,53.9,144.3,89.4
147,38.8715,284.27,213.36,5,4,11,45.3,139.0,84.6
147,38.8715,53.62,213.75,4,3,8,44.1,132.8,71.0
147,38.8715,294.8,214.0,4,3,10,37.8,133.3,64.4
147,38.8715,64.92,220.42,22,11,125,133.8,127.5,100.3
147,38.8715,314.29,227.0,3,3,7,72.0,131.9,59.4
148,38.9049,23.83,87.17,4,4,12,174.7,116.3,248.3
148,38.9049,41.0,86.5,3,2,6,172.7,121.7,245.7
148,38.9049,217.5,86.5,32,2,64,180.6,112.6,251.4
148,38.9049,265.5,86.5,4,2,8,175.0,116.0,247.0
148,38.9049,279.5,86.5,4,2,8,158.0,120.5,248.0
148,38.9049,26.5,93.5,2,4,8,171.0,115.0,254.2
148,38.9049,46.5,95.5,2,4,8,171.9,115.9,251.4
148,38.9049,52.5,108.5,2,10,20,170.9,115.3,249.6
148,38.9049,248.76,171.07,30,10,184,173.0,215.9,243.7
148,38.9049,239.29,168.57,4,2,7,146.4,154.0,238.7
148,38.9049,225.0,172.5,3,2,6,127.2,138.8,229.8
148,38.9049,90.5,176.5,2,6,12,177.3,115.3,246.7
148,38.9049,252.31,182.74,30,13,94,114.7,138.0,224.3
148,38.9049,217.92,178.17,6,4,12,149.2,131.5,246.6
148,38.9049,278.56,184.22,7,2,9,124.4,144.1,231.1
148,38.9049,286.5,185.0,6,1,6,148.0,146.7,241.0
148,38.9049,298.85,186.23,10,2,13,121.5,149.5,221.2
148,38.9049,312.17,188.3,16,2,23,145.3,148.8,204.0
148,38.9049,3.72,204.86,12,13,81,118.6,167.7,153.3
148,38.9049,317.82,205.64,4,5,11,96.5,129.3,159.1
148,38.9049,15.5,207.2,4,3,10,72.4,139.4,127.0
148,38.9049,22.26,208.63,8,7,27,47.0,129.2,84.4
148,38.9049,12.38,209.46,6,5,13,61.9,138.8,91.0
148,38.9049,117.89,209.44,3,4,9,63.8,136.0,90.2
148,38.9049,306.78,210.56,4,4,9,35.0,136.6,75.2
148,38.9049,140.86,216.18,11,6,28,54.9,123.9,37.0
148,38.9049,213.01,219.25,18,10,105,13.6,106.3,7.0
149,38.9383,217.5,86.5,32,2,64,180.6,112.6,251.4
149,38.9383,265.5,86.5,4,2,8,175.0,116.0,247.0
149,38.9383,279.5,86.5,4,2,8,158.0,120.5,248.0
149,38.9383,25.5,88.5,4,2,8,179.5,113.5,255.0
149,38.9383,46.5,91.5,2,4,8,171.0,116.5,254.0
149,38.9383,45.83,96.33,4,2,6,175.7,123.3,246.7
149,38.9383,52.47,103.76,2,9,17,170.2,115.4,251.4
149,38.9383,24.5,115.5,2,4,8,172.1,117.1,245.6
149,38.9383,155.5,163.5,4,4,16,172.0,116.0,245.0
149,38.9383,252.47,169.89,28,11,176,174.6,217.7,243.0
149,38.9383,226.0,172.33,6,2,9,115.8,141.7,231.7
149,38.9383,261.11,181.62,18,12,63,115.9,137.0,222.2
149,38.9383,90.5,177.5,2,4,8,174.0,115.5,245.0
149,38.9383,223.88,178.2,13,4,25,137.4,134.0,241.5
149,38.9383,243.4,180.73,18,3,30,109.7,143.2,226.9
149,38.9383,277.43,182.43,4,2,7,136.4,138.4,229.4
149,38.9383,286.5,184.0,6,1,6,128.8,147.8,235.2
149,38.9383,295.71,184.43,4,2,7,127.1,144.3,228.9
149,38.9383,302.5,184.0,6,1,6,133.7,141.0,221.0
149,38.9383,244.86,186.55,14,2,22,145.5,147.1,211.8
149,38.9383,313.95,186.45,12,2,22,141.1,148.1,208.3
149,38.9383,5.92,200.52,16,8,65,176.1,196.2,214.1
149,38.9383,4.53,207.58,10,8,57,45.7,128.5,71.1
149,38.9383,17.42,207.35,8,6,26,65.8,140.7,106.8
149,38.9383,26.38,207.96,7,7,24,47.9,130.8,79.5
149,38.9383,58.22,211.07,44,15,251,90.3,124.8,94.1
149,38.9383,317.33,206.33,5,3,9,88.7,144.0,133.3
149,38.9383,310.83,209.58,4,5,12,41.4,135.7,62.1
149,38.9383,78.0,209.67,8,3,15,52.1,141.3,71.0
149,38.9383,216.06,218.49,20,11,108,12.8,102.2,8.7
150,38.9716,217.5,86.5,32,2,64,180.6,112.6,251.4
150,38.9716,265.5,86.5,4,2,8,175.0,116.0,247.0
150,38.9716,279.5,86.5,4,2,8,158.0,120.5,248.0
150,38.9716,53.63,91.97,4,10,35,171.9,114.4,249.7
150,38.9716,24.5,96.5,2,6,12,177.8,112.8,255.0
150,38.9716,260.58,167.88,28,11,183,174.5,218.1,243.4
150,38.9716,252.86,164.43,5,2,7,139.4,147.6,232.1
150,38.9716,275.2,165.4,5,4,10,121.0,137.9,233.6
150,38.9716,234.0,170.33,6,2,9,115.6,142.8,232.3
150,38.9716,268.75,179.75,18,12,68,117.0,138.1,222.6
150,38.9716,232.92,176.0,12,4,25,134.0,137.4,240.2
150,38.9716,251.24,178.48,17,2,33,113.1,143.0,228.2
150,38.9716,286.17,180.33,8,2,12,130.9,139.2,227.9
150,38.9716,307.74,182.48,12,2,23,130.7,145.5,224.3
150,38.9716,7.5,184.5,16,2,32,152.0,145.5,214.2
150,38.9716,178.25,184.62,20,2,32,148.7,146.0,202.2
150,38.9716,193.56,184.89,8,2,9,153.8,145.6,206.4
150,38.9716,317.83,184.33,4,2,6,140.8,148.2,211.5
150,38.9716,124.5,186.0,34,1,34,144.0,150.0,197.7
150,38.9716,7.21,201.71,18,16,199,114.9,157.1,150.6
150,38.9716,17.78,200.22,5,3,9,161.2,201.6,200.1
150,38.9716,26.5,205.11,9,7,28,64.9,134.9,89.4
150,38.9716,58.84,208.51,31,14,188,100.5,122.8,97.9
150,38.9716,33.81,206.31,4,5,16,57.6,135.0,78.8
150,38.9716,77.36,206.82,4,4,11,49.6,131.5,80.0
150,38.9716,318.2,206.7,3,4,10,49.0,130.6,72.3
150,38.9716,85.25,207.38,6,2,8,48.2,140.8,66.6
150,38.9716,73.04,210.21,8,6,24,125.3,151.1,123.7
150,38.9716,222.62,216.51,20,12,121,13.8,104.7,10.1
151,39.005,23.5,86.5,4,2,8,175.0,116.5,246.0
151,39.005,28.0,89.5,1,8,8,182.4,125.9,250.9
151,39.005,217.5,86.5,32,2,64,180.6,112.6,251.4
151,39.005,265.5,86.5,4,2,8,175.0,116.0,247.0
151,39.005,279.5,86.5,4,2,8,158.0,120.5,248.0
151,39.005,272.17,164.65,29,10,175,174.1,218.5,244.0
151,39.005,247.83,166.33,4,2,6,127.8,138.8,231.5
151,39.005,242.2,170.4,3,6,10,118.7,140.9,244.4
151,39.005,275.99,177.02,37,12,130,119.2,140.8,224.0
151,39.005,305.38,178.38,5,2,8,126.2,142.1,229.0
151,39.005,6.5,181.0,14,1,14,151.4,146.1,215.6
151,39.005,180.5,181.0,10,1,10,151.0,145.0,208.0
151,39.005,23.5,182.0,16,1,16,144.9,149.0,207.5
151,39.005,42.0,182.0,11,1,11,139.2,150.0,199.6
151,39.005,121.59,182.29,12,2,17,144.3,149.4,203.1
151,39.005,153.21,182.42,11,2,19,149.2,150.4,202.3
151,39.005,167.5,182.0,12,1,12,145.2,150.0,206.0
151,39.005,201.17,182.33,4,2,6,148.3,151.3,204.0
151,39.005,12.86,199.06,32,16,326,103.8,152.7,147.5
151,39.005,65.57,201.41,30,12,191,120.1,127.5,111.0
151,39.005,48.67,199.83,2,4,6,67.7,141.3,111.0
151,39.005,36.13,202.83,5,6,23,64.9,139.7,87.5
151,39.005,44.36,202.5,7,6,28,55.8,128.8,84.4
151,39.005,88.33,203.0,4,6,15,54.3,144.4,91.3
151,39.005,106.57,202.57,4,6,14,56.7,139.6,96.4
151,39.005,230.87,214.68,23,12,149,13.1,107.6,9.6
151,39.005,154.67,218.33,3,3,6,71.2,104.2,57.2
152,39.0384,23.5,86.5,4,2,8,175.0,116.5,246.0
152,39.0384,217.5,86.5,32,2,64,180.6,112.6,251.4
152,39.0384,265.5,86.5,4,2,8,175.0,116.0,247.0
152,39.0384,279.5,86.5,4,2,8,158.0,120.5,248.0
152,39.0384,52.84,124.47,7,6,32,176.3,120.3,245.3
152,39.0384,275.93,163.38,28,10,178,174.4,217.9,242.7
152,39.0384,262.0,162.25,4,3,8,157.5,144.8,234.5
152,39.0384,292.0,162.57,4,3,7,115.9,140.0,239.3
152,39.0384,247.27,166.91,5,4,11,118.0,141.7,241.3
152,39.0384,292.5,168.0,2,3,6,114.2,140.8,233.2
152,39.0384,290.57,171.71,2,4,7,100.6,138.7,228.1
152,39.0384,253.18,172.64,7,2,11,127.6,138.8,231.6
152,39.0384,268.83,174.55,16,2,29,112.0,139.7,223.6
152,39.0384,283.65,175.88,12,6,40,108.1,138.0,220.5
152,39.0384,316.1,178.2,8,2,10,115.6,148.2,224.8
152,39.0384,142.29,180.59,33,2,56,146.2,146.3,203.4
152,39.0384,259.35,180.5,40,2,52,146.7,147.3,210.6
152,39.0384,14.33,197.78,34,15,365,104.9,150.9,151.1
152,39.0384,103.55,197.36,24,13,108,115.8,152.9,172.8
152,39.0384,67.18,200.75,33,15,234,104.1,121.4,98.1
152,39.0384,114.44,198.75,9,11,32,72.1,135.2,132.8
152,39.0384,91.63,201.16,5,8,19,62.9,144.9,106.9
152,39.0384,40.14,201.62,5,6,21,64.0,139.7,85.0
152,39.0384,47.1,200.2,5,3,10,63.1,131.0,100.0
152,39.0384,218.71,200.0,3,3,7,106.6,148.4,181.0
152,39.0384,233.62,214.6,23,12,150,12.4,106.2,9.1
153,39.0717,23.5,86.5,4,2,8,175.0,116.5,246.0
153,39.0717,217.5,86.5,32,2,64,180.6,112.6,251.4
153,39.0717,265.5,86.5,4,2,8,175.0,116.0,247.0
153,39.0717,279.5,86.5,4,2,8,158.0,120.5,248.0
153,39.0717,42.5,115.5,2,8,16,173.4,114.4,255.0
153,39.0717,70.57,119.29,2,4,7,180.3,122.7,250.6
153,39.0717,50.42,124.69,10,5,26,174.3,116.3,251.4
153,39.0717,65.78,127.0,5,3,9,176.7,119.7,246.9
153,39.0717,281.92,161.41,28,10,177,174.5,218.3,242.8
153,39.0717,275.0,158.5,5,2,6,142.8,151.3,235.2
153,39.0717,267.83,160.67,4,2,6,149.7,151.7,230.3
153,39.0717,259.17,162.33,4,2,6,132.2,141.8,232.2
153,39.0717,252.88,164.88,4,4,8,114.9,141.1,241.6
153,39.0717,297.43,167.93,4,7,14,106.1,139.0,229.6
153,39.0717,259.88,170.62,5,2,8,128.5,138.1,231.8
153,39.0717,274.26,172.52,14,2,27,112.7,138.8,223.5
153,39.0717,288.09,173.97,14,6,35,107.9,136.9,219.0
153,39.0717,310.9,174.4,6,2,10,124.9,143.7,233.3
153,39.0717,298.5,175.0,6,1,6,154.2,148.8,235.5
153,39.0717,18.29,195.69,42,16,450,106.2,150.7,154.0
153,39.0717,68.59,197.71,40,14,264,97.1,122.2,94.1
153,39.0717,107.09,196.02,24,12,102,103.2,149.4,157.2
153,39.0717,45.38,199.77,4,6,13,63.1,139.4,84.7
153,39.0717,117.0,200.71,3,3,7,43.7,131.6,66.1
153,39.0717,196.8,212.05,18,16,130,148.5,168.7,149.4
153,39.0717,240.07,213.48,25,13,171,11.3,103.8,8.4
153,39.0717,126.33,215.21,10,7,33,144.7,175.6,138.9
153,39.0717,188.0,216.5,3,2,6,55.3,80.3,68.3
153,39.0717,131.17,222.33,4,2,6,156.3,228.3,150.3
154,39.1051,77.51,88.46,4,10,35,171.5,120.3,250.7
154,39.1051,23.5,86.5,4,2,8,175.0,116.5,246.0
154,39.1051,217.5,86.5,32,2,64,180.6,112.6,251.4
154,39.1051,265.5,86.5,4,2,8,175.0,116.0,247.0
154,39.1051,279.5,86.5,4,2,8,158.0,120.5,248.0
154,39.1051,52.5,115.5,2,8,16,173.4,114.4,255.0
154,39.1051,60.42,124.69,10,5,26,174.3,116.4,251.1
154,39.1051,287.26,160.24,31,11,185,174.2,216.6,245.0
154,39.1051,262.1,162.4,6,2,10,121.3,141.1,231.1
154,39.1051,260.26,167.47,10,6,19,126.1,141.4,240.3
154,39.1051,293.81,172.96,26,14,95,122.4,140.6,222.2
154,39.1051,278.1,171.2,16,2,20,109.8,141.6,227.1
154,39.1051,312.88,172.62,6,2,8,140.9,141.9,235.6
154,39.1051,13.31,176.77,10,2,13,152.2,145.5,212.9
154,39.1051,57.5,177.0,12,1,12,158.0,145.0,212.0
154,39.1051,37.5,178.0,16,1,16,143.8,150.0,204.5
154,39.1051,119.72,178.48,16,2,29,147.5,149.1,205.4
154,39.1051,155.78,178.44,5,2,9,149.0,150.4,202.1
154,39.1051,192.02,178.24,32,2,42,146.4,149.7,204.4
154,39.1051,259.14,178.29,25,2,35,147.3,150.3,202.7
154,39.1051,134.56,191.17,32,20,300,136.4,158.6,180.8
154,39.1051,20.81,194.68,45,16,490,107.6,146.1,155.9
154,39.1051,119.17,191.5,5,4,18,168.9,199.9,218.5
154,39.1051,111.89,195.31,14,10,65,91.4,137.8,148.8
154,39.1051,42.62,192.54,7,3,13,165.5,211.4,216.2
154,39.1051,104.13,198.07,5,6,15,56.1,144.3,93.6
154,39.1051,122.0,199.71,3,3,7,46.1,134.7,67.7
154,39.1051,249.7,211.35,24,14,186,15.2,108.1,12.2
154,39.1051,124.61,217.72,12,11,46,128.7,160.5,126.5
154,39.1051,117.0,221.0,5,3,7,152.9,234.7,156.1
154,39.1051,69.14,224.57,5,2,7,44.6,139.6,45.6
155,39.1385,23.5,86.5,4,2,8,175.0,116.5,246.0
155,39.1385,217.5,86.5,32,2,64,180.6,112.6,251.4
155,39.1385,265.5,86.5,4,2,8,175.0,116.0,247.0
155,39.1385,279.5,86.5,4,2,8,158.0,120.5,248.0
155,39.1385,90.5,104.5,2,6,12,170.1,114.4,250.8
155,39.1385,91.0,126.0,3,5,9,179.3,121.7,248.1
155,39.1385,71.5,131.17,8,4,24,174.1,116.3,250.1
155,39.1385,85.71,134.43,4,2,7,176.4,119.4,245.6
155,39.1385,292.76,157.06,30,10,192,173.0,216.6,243.6
155,39.1385,310.5,159.5,2,4,8,126.2,140.2,238.8
155,39.1385,262.5,163.5,2,4,8,123.2,141.2,246.2
155,39.1385,295.65,168.65,32,12,86,112.2,137.5,222.5
155,39.1385,271.33,166.67,4,2,6,128.7,139.7,231.7
155,39.1385,8.7,172.9,18,2,20,152.4,145.1,211.5
155,39.1385,171.1,195.1,7,6,21,69.1,146.0,116.0
155,39.1385,92.56,195.69,20,6,72,45.9,136.2,73.1
155,39.1385,242.91,194.97,8,5,32,69.2,134.2,118.8
155,39.1385,78.62,196.12,4,4,8,78.6,117.0,82.5
155,39.1385,65.65,199.71,9,3,17,100.2,121.9,97.6
155,39.1385,65.5,202.67,8,2,12,76.9,120.9,73.1
155,39.1385,256.4,211.52,25,15,199,15.4,108.3,11.7
155,39.1385,119.63,224.43,10,10,35,134.1,170.3,135.7
155,39.1385,206.5,228.67,4,2,6,93.2,107.7,89.2
155,39.1385,230.5,228.5,4,2,6,153.5,249.7,155.2
156,39.1718,23.5,86.5,4,2,8,175.0,116.5,246.0
156,39.1718,217.5,86.5,32,2,64,180.6,112.6,251.4
156,39.1718,265.5,86.5,4,2,8,175.0,116.0,247.0
156,39.1718,279.5,86.5,4,2,8,158.0,120.5,248.0
156,39.1718,100.33,113.83,2,4,6,169.2,115.5,245.8
156,39.1718,73.5,131.75,6,10,32,173.5,115.5,250.9
156,39.1718,101.33,134.83,2,4,6,182.8,124.8,249.7
156,39.1718,296.94,155.78,28,10,180,174.1,216.6,245.4
156,39.1718,307.75,165.41,18,16,61,113.6,136.5,224.9
156,39.1718,270.83,158.33,5,2,6,125.5,145.0,231.2
156,39.1718,266.33,161.83,2,4,6,125.7,138.7,243.0
156,39.1718,274.67,164.67,6,2,9,125.4,140.0,232.2
156,39.1718,287.72,166.56,18,2,32,115.3,143.9,230.4
156,39.1718,243.65,175.87,40,19,323,150.8,155.3,176.7
156,39.1718,19.5,172.5,40,2,80,150.2,146.8,208.6
156,39.1718,210.21,172.86,12,2,14,152.9,145.6,206.3
156,39.1718,280.18,172.59,42,2,61,146.3,147.1,212.8
156,39.1718,152.0,173.0,11,1,11,158.0,145.0,210.0
156,39.1718,252.17,190.5,7,3,12,148.4,159.5,177.6
156,39.1718,96.19,194.57,19,6,68,45.1,134.7,71.7
156,39.1718,123.54,194.35,9,5,26,62.5,143.4,95.3
156,39.1718,166.15,194.23,3,5,13,59.6,130.9,100.5
156,39.1718,173.38,193.25,3,4,8,66.2,137.1,119.2
156,39.1718,175.06,201.55,11,6,31,22.2,119.7,10.2
156,39.1718,140.01,205.89,21,9,80,83.2,131.8,69.4
156,39.1718,262.79,209.61,27,17,250,12.0,105.4,7.9
156,39.1718,117.0,221.57,4,3,7,156.0,250.7,157.0
156,39.1718,203.14,221.43,5,2,7,153.9,250.3,155.0
156,39.1718,187.5,222.5,4,2,8,153.8,250.6,151.8
157,39.2052,23.5,86.5,4,2,8,175.0,116.5,246.0
157,39.2052,217.5,86.5,32,2,64,180.6,112.6,251.4
157,39.2052,265.5,86.5,4,2,8,175.0,116.0,247.0
157,39.2052,279.5,86.5,4,2,8,158.0,120.5,248.0
157,39.2052,111.17,133.17,4,4,12,173.2,115.2,245.5
157,39.2052,97.83,143.17,4,4,12,174.8,115.8,245.5
157,39.2052,300.17,157.05,33,10,206,171.6,212.8,243.6
157,39.2052,318.5,159.5,2,4,8,124.2,139.8,237.8
157,39.2052,273.17,160.33,4,2,6,113.0,146.0,235.7
157,39.2052,271.29,163.71,4,4,7,129.7,143.6,244.4
157,39.2052,305.47,169.06,32,12,99,118.6,138.3,223.2
157,39.2052,170.19,167.62,8,4,26,165.3,119.3,249.7
157,39.2052,8.7,172.9,18,2,20,152.4,145.1,211.5
157,39.2052,285.5,174.0,12,1,12,144.3,149.7,209.7
157,39.2052,5.06,189.07,11,12,71,138.0,159.4,193.5
157,39.2052,170.5,190.0,6,1,6,170.8,221.5,221.5
157,39.2052,260.46,192.69,5,4,13,107.2,131.2,161.8
157,39.2052,171.1,194.1,6,6,20,73.6,135.9,121.1
157,39.2052,5.22,195.56,3,5,9,70.8,130.2,113.6
157,39.2052,100.56,195.72,20,6,71,45.9,135.5,72.5
157,39.2052,270.36,209.97,30,18,286,11.5,106.2,6.6
157,39.2052,132.82,206.0,3,5,11,67.5,133.6,51.7
157,39.2052,141.63,206.39,15,7,54,78.6,117.1,62.6
157,39.2052,66.6,224.87,9,3,15,45.5,140.5,46.5
158,39.2386,23.5,86.5,4,2,8,175.0,116.5,246.0
158,39.2386,217.5,86.5,32,2,64,180.6,112.6,251.4
158,39.2386,265.5,86.5,4,2,8,175.0,116.0,247.0
158,39.2386,279.5,86.5,4,2,8,158.0,120.5,248.0
158,39.2386,116.5,103.5,2,4,8,172.5,116.0,255.0
158,39.2386,86.5,112.5,2,6,12,165.7,117.3,252.7
158,39.2386,115.83,121.17,4,4,12,172.3,115.7,245.7
158,39.2386,103.5,146.5,4,2,8,174.0,116.0,248.0
158,39.2386,113.07,151.36,8,6,28,173.1,115.5,248.1
158,39.2386,301.42,157.93,29,10,197,172.5,213.9,244.6
158,39.2386,276.0,160.33,6,2,9,120.0,142.9,230.1
158,39.2386,274.52,165.43,11,6,21,127.7,141.5,238.6
158,39.2386,310.57,169.43,18,13,60,112.8,138.2,222.6
158,39.2386,170.5,168.5,6,2,12,173.3,116.3,249.7
158,39.2386,253.65,177.62,38,20,356,151.0,150.9,168.7
158,39.2386,292.13,169.04,18,3,23,114.0,142.4,229.0
158,39.2386,142.54,174.68,31,3,50,151.3,146.3,205.7
158,39.2386,219.51,174.8,20,3,35,149.2,146.1,208.7
158,39.2386,289.86,174.55,28,2,44,144.0,147.5,215.6
158,39.2386,237.83,176.33,4,2,6,143.0,149.0,202.7
158,39.2386,1.38,187.56,4,5,16,181.2,199.8,233.3
158,39.2386,6.52,191.81,9,11,48,131.2,153.4,183.0
158,39.2386,169.5,190.67,4,2,6,171.3,231.3,226.3
158,39.2386,265.0,194.87,12,7,52,74.8,128.9,131.5
158,39.2386,317.21,194.67,5,6,24,89.8,130.0,164.3
158,39.2386,170.77,195.18,9,7,22,65.6,133.3,116.5
158,39.2386,178.12,194.12,3,3,8,84.9,137.9,148.9
158,39.2386,85.17,196.89,6,6,18,45.9,131.8,69.9
158,39.2386,101.41,196.76,19,6,71,45.7,135.4,71.8
158,39.2386,176.68,202.66,11,8,41,20.4,117.0,11.5
158,39.2386,274.01,210.67,31,19,299,11.7,106.9,7.3
158,39.2386,140.97,207.36,20,8,86,77.2,124.7,62.2
158,39.2386,246.86,217.57,5,2,7,47.6,143.6,46.6
158,39.2386,64.77,226.58,16,4,26,45.5,140.5,46.5
159,39.2719,23.5,86.5,4,2,8,175.0,116.5,246.0
159,39.2719,217.5,86.5,32,2,64,180.6,112.6,251.4
159,39.2719,265.5,86.5,4,2,8,175.0,116.0,247.0
159,39.2719,279.5,86.5,4,2,8,158.0,120.5,248.0
159,39.2719,96.5,120.5,2,6,12,163.7,117.7,252.7
159,39.2719,125.83,123.83,4,4,12,178.7,113.0,246.0
159,39.2719,125.77,129.23,4,4,13,172.0,115.8,245.6
159,39.2719,113.5,155.5,4,4,16,174.0,116.2,249.2
159,39.2719,305.43,160.0,33,11,184,172.6,213.7,243.3
159,39.2719,123.5,159.83,8,4,24,173.2,114.9,249.7
159,39.2719,293.5,158.5,4,2,6,142.7,150.2,233.7
159,39.2719,113.5,160.5,4,2,8,173.0,115.5,246.0
159,39.2719,285.57,160.29,5,2,7,129.7,142.7,224.9
159,39.2719,279.62,162.38,5,2,8,117.0,143.0,230.1
159,39.2719,105.5,164.5,4,2,8,171.1,113.1,251.1
159,39.2719,276.94,168.22,10,4,18,131.1,138.2,241.2
159,39.2719,171.5,169.5,8,4,32,172.3,117.0,250.7
159,39.2719,257.73,177.84,33,20,363,152.7,152.7,172.0
159,39.2719,305.31,174.35,38,10,88,125.5,141.5,219.8
159,39.2719,294.05,170.95,18,2,19,105.1,146.3,233.1
159,39.2719,152.27,176.91,17,4,33,154.1,145.9,204.2
159,39.2719,229.43,176.71,5,2,7,152.0,145.3,211.0
159,39.2719,200.39,178.22,28,2,36,146.1,150.0,203.9
159,39.2719,219.0,178.0,7,1,7,140.7,149.1,202.9
159,39.2719,276.11,178.78,7,2,9,150.4,154.2,200.6
159,39.2719,7.14,192.78,16,13,98,143.9,163.4,196.6
159,39.2719,181.29,196.0,3,3,7,81.7,133.1,146.9
159,39.2719,88.14,199.14,5,6,21,57.4,130.0,73.1
159,39.2719,104.69,199.1,19,6,71,43.9,133.6,68.9
159,39.2719,173.87,198.73,4,6,15,59.3,129.9,96.7
159,39.2719,64.92,200.92,5,3,12,140.5,141.5,138.2
159,39.2719,276.17,206.17,3,3,6,28.5,135.2,12.8
159,39.2719,281.14,213.96,33,18,304,13.4,104.0,7.3
159,39.2719,141.16,210.33,20,8,90,78.8,121.8,63.9
159,39.2719,281.0,222.0,5,3,11,12.8,114.3,6.9
159,39.2719,66.25,228.58,9,2,12,45.2,140.2,46.2
159,39.2719,214.0,228.5,5,2,6,154.0,250.3,155.3
160,39.3053,23.5,86.5,4,2,8,175.0,116.5,246.0
160,39.3053,217.5,86.5,32,2,64,180.6,112.6,251.4
160,39.3053,265.5,86.5,4,2,8,175.0,116.0,247.0
160,39.3053,279.5,86.5,4,2,8,158.0,120.5,248.0
160,39.3053,132.5,107.5,2,4,8,173.6,112.1,254.4
160,39.3053,106.5,121.5,2,8,16,167.8,116.8,249.8
160,39.3053,135.83,123.83,4,4,12,178.7,113.0,246.0
160,39.3053,135.77,129.23,4,4,13,172.0,115.8,245.6
160,39.3053,123.17,155.83,4,4,12,174.0,116.0,248.7
160,39.3053,105.0,157.67,4,4,9,184.2,119.2,253.0
160,39.3053,308.19,163.34,29,10,184,174.5,215.5,245.3
160,39.3053,281.17,166.33,4,2,6,125.2,142.2,230.8
160,39.3053,119.03,169.43,16,4,60,179.7,112.6,247.6
160,39.3053,171.93,169.64,8,4,28,171.7,116.7,248.7
160,39.3053,307.8,175.76,28,6,83,116.6,141.6,225.6
160,39.3053,194.83,180.67,8,2,12,152.4,146.8,208.4
160,39.3053,295.5,180.5,20,2,36,150.5,148.1,209.8
160,39.3053,301.61,197.89,40,14,349,102.3,138.0,168.7
160,39.3053,272.71,199.24,18,10,76,88.0,131.9,146.8
160,39.3053,1.17,198.33,4,5,12,146.2,178.2,202.7
160,39.3053,184.57,199.29,2,4,7,79.7,136.7,142.7
160,39.3053,108.75,202.82,22,9,93,53.6,131.9,68.1
160,39.3053,134.56,199.56,5,3,9,70.8,140.2,131.8
160,39.3053,177.86,201.45,7,6,22,74.2,138.0,118.4
160,39.3053,187.5,201.86,4,6,14,54.4,131.1,105.4
160,39.3053,81.04,202.0,10,5,26,44.2,126.8,71.8
160,39.3053,91.0,202.5,5,5,16,52.2,128.1,68.8
160,39.3053,182.0,209.35,12,7,40,19.6,118.0,7.5
160,39.3053,292.57,218.7,36,20,367,10.6,107.6,8.1
160,39.3053,138.47,212.76,23,9,113,74.8,121.6,60.6
160,39.3053,125.0,213.0,3,3,7,44.7,132.7,42.6
160,39.3053,166.5,220.5,4,2,6,50.8,145.8,53.8
161,39.3387,23.5,86.5,4,2,8,175.0,116.5,246.0
161,39.3387,217.5,86.5,32,2,64,180.6,112.6,251.4
161,39.3387,265.5,86.5,4,2,8,175.0,116.0,247.0
161,39.3387,279.5,86.5,4,2,8,158.0,120.5,248.0
161,39.3387,132.5,107.5,2,4,8,173.6,112.1,254.4
161,39.3387,106.5,121.5,2,8,16,167.8,116.8,249.8
161,39.3387,135.83,123.83,4,4,12,178.7,113.0,246.0
161,39.3387,135.77,129.23,4,4,13,172.0,115.8,245.6
161,39.3387,123.17,155.83,4,4,12,174.0,116.0,248.7
161,39.3387,105.0,157.67,4,4,9,184.2,119.2,253.0
161,39.3387,308.78,163.29,28,10,187,173.8,214.0,244.6
161,39.3387,287.17,164.33,4,2,6,131.5,143.2,231.5
161,39.3387,281.57,166.29,5,2,7,120.1,141.6,230.7
161,39.3387,119.03,169.43,16,4,60,179.7,112.6,247.6
161,39.3387,179.5,168.5,4,2,8,172.5,116.5,245.5
161,39.3387,307.84,175.79,28,7,76,119.8,141.5,225.6
161,39.3387,297.52,180.55,23,2,42,147.8,147.5,211.8
161,39.3387,302.06,197.86,39,14,339,102.6,137.9,169.7
161,39.3387,273.18,199.23,20,10,84,86.3,133.1,148.3
161,39.3387,185.6,199.3,4,5,10,79.3,139.9,139.4
161,39.3387,179.31,200.31,8,7,29,83.4,133.4,139.3
161,39.3387,108.29,202.16,20,7,75,41.3,134.4,70.1
161,39.3387,188.6,201.73,4,6,15,53.9,131.0,103.9
161,39.3387,92.28,202.61,6,5,18,62.8,126.9,67.8
161,39.3387,0.78,202.44,3,4,9,62.7,137.7,88.7
161,39.3387,116.07,207.43,7,3,14,41.6,127.8,40.6
161,39.3387,180.58,208.42,11,6,31,21.4,119.9,8.6
161,39.3387,64.5,207.92,6,3,12,58.0,129.2,57.6
161,39.3387,185.78,210.28,7,7,18,36.3,133.2,27.6
161,39.3387,295.62,220.29,35,20,365,14.3,106.9,8.9
161,39.3387,139.15,214.9,25,9,119,75.6,125.3,63.3
161,39.3387,164.83,214.33,4,2,6,44.3,139.3,49.3
